"Nama Armada","No. perangkat","No. Reg.","Waktu Mulai","Lin.","Buj.","Alamat","Waktu Berakhir","Lin.","Buj.","Alamat","Waktu Mengemudi (hh:mm:ss)","Jarak Tempuh (km)"
"TNJ","864636060630155","B 9991 TEZ","2026/03/31 12:21:00","-7.548322","111.757420","Rest Area KM 626B, Jalan Tol Ngawi–Kertosono, 63155, JI, Indonesia","2026/03/31 14:43:26","-7.377418","111.237447","Perhutani, Ngawi, East Java, Indonesia","2:22:26",71
"TNJ","864636060630155","B 9991 TEZ","2026/03/31 15:46:03","-7.377418","111.237447","Perhutani, Ngawi, East Java, Indonesia","2026/03/31 17:29:47","-7.479112","110.925423","Pertamina, Jalan Raya Solo - Ngawi, Jati 57282, JT, Indonesia","1:43:44",42
"TNJ","864636060630155","B 9991 TEZ","2026/03/31 18:14:21","-7.479042","110.925482","Pertamina, Jalan Raya Solo - Ngawi, Jati 57282, JT, Indonesia","2026/03/31 18:14:52","-7.479143","110.925455","Pertamina, Jalan Raya Solo - Ngawi, Jati 57282, JT, Indonesia","0:00:30",0
"TNJ","864636060630155","B 9991 TEZ","2026/03/31 18:38:07","-7.479143","110.925455","Pertamina, Jalan Raya Solo - Ngawi, Jati 57282, JT, Indonesia","2026/03/31 20:25:52","-7.662222","110.613707","Jembatan Sungai Bajing, Jalan Tol Yogyakarta–Surakarta, Kwaren 57475, Central Java, Indonesia","1:47:45",52
"TNJ","864636060630155","B 9991 TEZ","2026/03/31 21:07:35","-7.662235","110.613665","Jembatan Sungai Bajing, Jalan Tol Yogyakarta–Surakarta, Kwaren 57475, Central Java, Indonesia","2026/04/01 07:13:07","-7.578562","109.234600",,"10:05:31",200
"TNJ","864636060630155","B 9991 TEZ","2026/04/01 07:17:20","-7.578562","109.234600",,"2026/04/01 07:18:39","-7.578790","109.234785",,"0:01:19",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/01 07:19:12","-7.578790","109.234785",,"2026/04/01 07:20:40","-7.578283","109.234582",,"0:01:28",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/01 07:53:32","-7.578283","109.234582",,"2026/04/01 09:19:51","-7.440023","109.254790","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","1:26:19",27
"TNJ","864636060630155","B 9991 TEZ","2026/04/01 21:43:08","-7.440013","109.254763","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","2026/04/01 21:49:19","-7.443442","109.254643","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","0:06:10",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/01 22:36:28","-7.443442","109.254643","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","2026/04/01 22:39:02","-7.440020","109.254812","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","0:02:34",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 04:37:28","-7.440020","109.254812","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","2026/04/02 04:38:12","-7.440020","109.254812","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","0:00:44",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 09:48:42","-7.439967","109.254750","STMIK Widya Utama, Jalan Suwatio 9A, Teluk, Purwokerto 53145, JT, Indonesia","2026/04/02 10:09:49","-7.409377","109.268837","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","0:21:07",5
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 10:17:27","-7.409377","109.268837","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","2026/04/02 10:19:21","-7.409470","109.268562","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","0:01:53",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 10:23:16","-7.409557","109.268583","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","2026/04/02 10:25:43","-7.409462","109.268585","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","0:02:27",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 12:23:31","-7.409445","109.268557","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","2026/04/02 12:32:11","-7.409110","109.268163","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","0:08:40",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 13:03:42","-7.409432","109.268445","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","2026/04/02 13:07:20","-7.409342","109.268288","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","0:03:38",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 13:40:08","-7.409183","109.268200","Rumah Sakit ""JIH"" Purwokerto, Jalan Raya Karangsoka Dusun III, Dukuhwaluh, Karangsoka 53182, JT, Indonesia","2026/04/02 13:59:48","-7.450787","109.279852",,"0:19:40",6
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 14:01:49","-7.450787","109.279852",,"2026/04/02 14:03:45","-7.451065","109.278698","Teratai Gypsum, Jalan Pramuka, Desa Karangkedawung Kecamatan Sokaraja 53146, JT, Indonesia","0:01:56",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/02 14:09:46","-7.451065","109.278698","Teratai Gypsum, Jalan Pramuka, Desa Karangkedawung Kecamatan Sokaraja 53146, JT, Indonesia","2026/04/02 14:10:27","-7.451122","109.278478","Teratai Gypsum, Jalan Pramuka, Desa Karangkedawung Kecamatan Sokaraja 53146, JT, Indonesia","0:00:40",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 05:26:35","-7.451052","109.278537","Teratai Gypsum, Jalan Pramuka, Desa Karangkedawung Kecamatan Sokaraja 53146, JT, Indonesia","2026/04/03 06:43:44","-7.264438","109.023833","Negaradaha, 18, Damsari 52273, JT, Indonesia","1:17:09",46
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 06:50:08","-7.264438","109.023833","Negaradaha, 18, Damsari 52273, JT, Indonesia","2026/04/03 06:54:24","-7.264355","109.023755","Negaradaha, 18, Damsari 52273, JT, Indonesia","0:04:16",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 06:59:15","-7.264270","109.023713","Negaradaha, 18, Damsari 52273, JT, Indonesia","2026/04/03 07:38:12","-7.108857","108.992327","Pertamina, Jalan Raya Margasari - Bumiayu, Prupuk Utara 52463, JT, Indonesia","0:38:57",25
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 07:56:58","-7.108857","108.992327","Pertamina, Jalan Raya Margasari - Bumiayu, Prupuk Utara 52463, JT, Indonesia","2026/04/03 08:51:26","-6.901423","108.888233","Kantor Kelurahan Kemurang Kulon, Jalan Tol Pejagan–Pemalang, Tegongan 52263, JT, Indonesia","0:54:28",32
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 09:57:18","-6.901423","108.888233","Kantor Kelurahan Kemurang Kulon, Jalan Tol Pejagan–Pemalang, Tegongan 52263, JT, Indonesia","2026/04/03 10:22:00","-6.884820","108.706432","Rest Area KM 228 B, Jalan Tol Kanci–Pejagan, Cangkuang 45191, West Java, Indonesia","0:24:42",21
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 10:26:46","-6.884820","108.706432","Rest Area KM 228 B, Jalan Tol Kanci–Pejagan, Cangkuang 45191, West Java, Indonesia","2026/04/03 11:37:56","-6.704495","108.493233","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","1:11:10",37
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 11:44:02","-6.704495","108.493233","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","2026/04/03 11:53:48","-6.700547","108.488240","Bengkel Alvin Motor, Jl. Raya Cirebon Bandung Kec.Plered Kab.Cirebon 7, Cirebon 45154, JR, Indonesia","0:09:46",1
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 12:38:42","-6.700522","108.488328","Bengkel Alvin Motor, Jl. Raya Cirebon Bandung Kec.Plered Kab.Cirebon 7, Cirebon 45154, JR, Indonesia","2026/04/03 12:39:34","-6.700610","108.488568","Bengkel Alvin Motor, Jl. Raya Cirebon Bandung Kec.Plered Kab.Cirebon 7, Cirebon 45154, JR, Indonesia","0:00:51",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/03 23:28:33","-6.700650","108.488563","Bengkel Alvin Motor, Jl. Raya Cirebon Bandung Kec.Plered Kab.Cirebon 7, Cirebon 45154, JR, Indonesia","2026/04/03 23:39:43","-6.704497","108.493237","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","0:11:10",2
"TNJ","864636060630155","B 9991 TEZ","2026/04/04 07:02:52","-6.704428","108.493235","SCN Corp International, 11 52, Tegalsari 45154, JR, Indonesia","2026/04/04 07:47:17","-6.880767","108.703925","Rest Area KM 228 A, Jalan Tol Kanci–Pejagan, Cangkuang 45191, West Java, Indonesia","0:44:25",35
"TNJ","864636060630155","B 9991 TEZ","2026/04/04 08:13:03","-6.880767","108.703925","Rest Area KM 228 A, Jalan Tol Kanci–Pejagan, Cangkuang 45191, West Java, Indonesia","2026/04/04 08:59:40","-6.871002","108.967620","Kantor Kelurahan Pakijangan, Jalan Raya Cirebon - Brebes, Pakijangan 52253, JT, Indonesia","0:46:37",33
"TNJ","864636060630155","B 9991 TEZ","2026/04/04 09:07:23","-6.871012","108.967712","Kantor Kelurahan Pakijangan, Jalan Raya Cirebon - Brebes, Pakijangan 52253, JT, Indonesia","2026/04/04 14:52:31","-7.129780","110.424702","Jatiraya 1, Alfie Printing, Semarang 50515, JT, Indonesia","5:45:08",207
"TNJ","864636060630155","B 9991 TEZ","2026/04/04 15:15:05","-7.129780","110.424702","Jatiraya 1, Alfie Printing, Semarang 50515, JT, Indonesia","2026/04/04 22:51:04","-7.535275","112.175327",,"7:35:59",262
"TNJ","864636060630155","B 9991 TEZ","2026/04/04 23:39:58","-7.535275","112.175327",,"2026/04/05 01:37:18","-7.196287","112.633095","gudang pvc maspion 4, Jalan Tol Surabaya–Gresik, Surabaya 57378, East Java, Indonesia","1:57:19",86
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 02:04:00","-7.196252","112.633180","gudang pvc maspion 4, Jalan Tol Surabaya–Gresik, Surabaya 57378, East Java, Indonesia","2026/04/05 02:11:31","-7.198998","112.633630","gudang pvc maspion 4, Jalan Tol Surabaya–Gresik, Surabaya 57378, East Java, Indonesia","0:07:31",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 02:38:34","-7.198920","112.633583","gudang pvc maspion 4, Jalan Tol Surabaya–Gresik, Surabaya 57378, East Java, Indonesia","2026/04/05 03:09:24","-7.220793","112.660237","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:30:50",6
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 03:15:15","-7.220793","112.660237","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/04/05 03:19:20","-7.220992","112.660822","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:04:05",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 04:25:57","-7.220985","112.661060","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/04/05 04:26:07","-7.220985","112.661060","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:00:10",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 04:26:12","-7.220985","112.661060","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/04/05 04:27:23","-7.220985","112.661060","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","0:01:11",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 09:31:25","-7.220942","112.660740","Kantor Kelurahan Tambak Osowilangun, Jalan Tambak Oso Wilangon, Tambak Oso Wilangon, Surabaya 60198, JI, Indonesia","2026/04/05 10:33:14","-7.426718","112.693298","Rest Area Km 754, Jalan Tol Surabaya–Gempol, Anggaswangi 61228, East Java, Indonesia","1:01:49",32
"TNJ","864636060630155","B 9991 TEZ","2026/04/05 10:36:36","-7.426695","112.693237","Rest Area Km 754, Jalan Tol Surabaya–Gempol, Anggaswangi 61228, East Java, Indonesia","2026/04/05 11:08:00","-7.464932","112.648945","Tulangan, Jalan Masjid Sudimoro Utara, Grogol 61224, JI, Indonesia","0:31:24",11
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 08:24:38","-7.464905","112.648903","Tulangan, Jalan Masjid Sudimoro Utara, Grogol 61224, JI, Indonesia","2026/04/06 09:47:26","-7.431173","112.481588","Alfamart, Jalan Raya Surabaya - Mojokerto, Kedung Sukodani 61352, JI, Indonesia","1:22:47",24
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 09:52:53","-7.431173","112.481588","Alfamart, Jalan Raya Surabaya - Mojokerto, Kedung Sukodani 61352, JI, Indonesia","2026/04/06 09:57:00","-7.439015","112.481070",,"0:04:06",1
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 09:58:24","-7.439015","112.481070",,"2026/04/06 10:01:15","-7.439053","112.479770",,"0:02:51",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 10:01:36","-7.439005","112.479953",,"2026/04/06 10:08:27","-7.439012","112.480068",,"0:06:51",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 11:05:45","-7.439017","112.480092",,"2026/04/06 11:10:33","-7.439002","112.481618",,"0:04:47",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 11:12:12","-7.439002","112.481618",,"2026/04/06 11:13:05","-7.439002","112.481618",,"0:00:53",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 15:00:49","-7.438940","112.481752",,"2026/04/06 15:09:01","-7.438940","112.481752",,"0:08:12",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 15:20:33","-7.438905","112.481220",,"2026/04/06 15:39:27","-7.424995","112.482932","Alfamart, Jalan Raya Surabaya - Mojokerto, Kedung Sukodani 61352, JI, Indonesia","0:18:53",2
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 16:42:47","-7.424995","112.482932","Alfamart, Jalan Raya Surabaya - Mojokerto, Kedung Sukodani 61352, JI, Indonesia","2026/04/06 16:58:33","-7.440830","112.459992","Mlirip 1, Jalan Raya Surabaya - Mojokerto, Tarik 61352, JI, Indonesia","0:15:45",3
"TNJ","864636060630155","B 9991 TEZ","2026/04/06 17:08:13","-7.440830","112.459992","Mlirip 1, Jalan Raya Surabaya - Mojokerto, Tarik 61352, JI, Indonesia","2026/04/06 18:18:48","-7.465122","112.648952","Tulangan, Jalan Masjid Sudimoro Utara, Grogol 61224, JI, Indonesia","1:10:35",27
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 08:25:42","-7.465082","112.648932","Tulangan, Jalan Masjid Sudimoro Utara, Grogol 61224, JI, Indonesia","2026/04/07 09:05:34","-7.417473","112.694008","Rest Area Km 753, Jalan Tol Surabaya–Gempol, Sukodono 61258, East Java, Indonesia","0:39:51",12
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 09:11:49","-7.417517","112.694093","Rest Area Km 753, Jalan Tol Surabaya–Gempol, Sukodono 61258, East Java, Indonesia","2026/04/07 10:31:08","-7.165803","112.554882",,"1:19:19",43
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 10:33:33","-7.165803","112.554882",,"2026/04/07 12:33:49","-6.999768","112.128310","Immarataul Khoirot Mosque, Jalan Raya Tuban - Babat, Plumpang 62383, JI, Indonesia","2:00:16",57
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 13:45:03","-6.999735","112.128223","Immarataul Khoirot Mosque, Jalan Raya Tuban - Babat, Plumpang 62383, JI, Indonesia","2026/04/07 18:23:10","-6.718437","111.142357","tiket GO travel, Jalan Komodo, Juwana 59185, JT, Indonesia","4:38:07",137
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 18:59:16","-6.718433","111.142328","tiket GO travel, Jalan Komodo, Juwana 59185, JT, Indonesia","2026/04/07 19:02:50","-6.721062","111.133500","Kantor Kelurahan Mintomulyo, Jalan Raya Pati - Juwana, Juwana 59185, JT, Indonesia","0:03:34",1
"TNJ","864636060630155","B 9991 TEZ","2026/04/07 19:09:29","-6.721062","111.133500","Kantor Kelurahan Mintomulyo, Jalan Raya Pati - Juwana, Juwana 59185, JT, Indonesia","2026/04/08 02:34:10","-6.871470","109.238267",,"7:24:41",243
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 02:35:15","-6.871470","109.238267",,"2026/04/08 03:32:32","-6.866442","108.987400",,"0:57:17",29
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 03:59:35","-6.866442","108.987400",,"2026/04/08 04:39:30","-6.841350","108.804370","Stasiun Losari Lama, Jalan Haji Abdul Ngalim, Astanalanggar 52255, JR, Indonesia","0:39:55",22
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 04:45:24","-6.841278","108.804315","Stasiun Losari Lama, Jalan Haji Abdul Ngalim, Astanalanggar 52255, JR, Indonesia","2026/04/08 05:01:11","-6.825725","108.746755","SD N 02 Gebang Ilir, Jalan Raya Cirebon - Brebes, Pelayangan 45191, JR, Indonesia","0:15:47",6
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 05:12:18","-6.825725","108.746755","SD N 02 Gebang Ilir, Jalan Raya Cirebon - Brebes, Pelayangan 45191, JR, Indonesia","2026/04/08 06:22:18","-6.778310","108.566753","Pertamina, Jalan Tol Palimanan–Kanci, Argasunya 45145, JR, Indonesia","1:10:00",22
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 06:25:33","-6.778235","108.566772","Pertamina, Jalan Tol Palimanan–Kanci, Argasunya 45145, JR, Indonesia","2026/04/08 07:26:44","-6.706693","108.314825","SMPN 1 Sumberjaya, 11, Bongas Kulon 45455, JR, Indonesia","1:01:10",33
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 07:49:05","-6.706693","108.314825","SMPN 1 Sumberjaya, 11, Bongas Kulon 45455, JR, Indonesia","2026/04/08 09:34:27","-6.796130","107.990162","Pasir Galumpit, Legok Kaler 45353, JR, Indonesia","1:45:21",49
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 09:45:41","-6.796130","107.990162","Pasir Galumpit, Legok Kaler 45353, JR, Indonesia","2026/04/08 10:35:00","-6.841578","107.883610","Pasir Batu, Sirnamulya 45361, JR, Indonesia","0:49:19",14
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 11:12:55","-6.841578","107.883610","Pasir Batu, Sirnamulya 45361, JR, Indonesia","2026/04/08 12:10:02","-6.969582","107.702925","Rest Area KM 149 B, Jalan Tol Padalarang–Cileunyi, Bandung City 40295, JR, Indonesia","0:57:07",28
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 12:39:54","-6.969582","107.702925","Rest Area KM 149 B, Jalan Tol Padalarang–Cileunyi, Bandung City 40295, JR, Indonesia","2026/04/08 13:41:56","-6.940612","107.654722","HOTEL METRO, Soekarno Hatta Frontage Boulevard, Bandung City 40286, JR, Indonesia","1:02:02",13
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 16:37:58","-6.940612","107.654722","HOTEL METRO, Soekarno Hatta Frontage Boulevard, Bandung City 40286, JR, Indonesia","2026/04/08 16:38:26","-6.940612","107.654722","HOTEL METRO, Soekarno Hatta Frontage Boulevard, Bandung City 40286, JR, Indonesia","0:00:28",0
"TNJ","864636060630155","B 9991 TEZ","2026/04/08 16:40:41","-6.940492","107.654735","HOTEL METRO, Soekarno Hatta Frontage Boulevard, Bandung City 40286, JR, Indonesia","2026/04/08 16:44:43","-6.940722","107.654673","HOTEL METRO, Soekarno Hatta Frontage Boulevard, Bandung City 40286, JR, Indonesia","0:04:01",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/11 07:50:01","-6.292012","107.097802",,"2026/03/11 07:58:11","-6.291885","107.097855",,"0:08:10",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/12 11:40:00","-6.291562","107.097900",,"2026/03/12 12:07:36","-6.291657","107.097328",,"0:27:35",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/12 13:50:24","-6.291193","107.097447",,"2026/03/12 15:10:57","-6.347358","107.204618","SPBU, Jalan Tol Jakarta–Cikampek KM 39, Pasirtanjung 17825, JR, Indonesia","1:20:33",26
"TNJ","864636060642804","B 9992 TEZ","2026/03/12 15:19:30","-6.347315","107.204640","SPBU, Jalan Tol Jakarta–Cikampek KM 39, Pasirtanjung 17825, JR, Indonesia","2026/03/12 19:12:08","-6.905883","108.914837","Rest Area KM 252, Jalan Tol Pejagan–Pemalang, Sutamaja 52263, Central Java, Indonesia","3:52:38",212
"TNJ","864636060642804","B 9992 TEZ","2026/03/12 19:52:51","-6.905848","108.914925","Rest Area KM 252, Jalan Tol Pejagan–Pemalang, Sutamaja 52263, Central Java, Indonesia","2026/03/12 23:39:04","-7.130820","110.424302","Jatiraya 1, Alfie Printing, Semarang 50515, JT, Indonesia","3:46:12",190
"TNJ","864636060642804","B 9992 TEZ","2026/03/12 23:47:01","-7.130803","110.424315","Jatiraya 1, Alfie Printing, Semarang 50515, JT, Indonesia","2026/03/13 05:58:08","-7.859482","112.044450","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","6:11:07",271
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 06:11:46","-7.859482","112.044450","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","2026/03/13 06:12:19","-7.859490","112.044527","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","0:00:33",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 06:53:54","-7.859490","112.044527","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","2026/03/13 07:00:58","-7.859630","112.044985","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","0:07:03",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 08:18:42","-7.859535","112.045137","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","2026/03/13 08:23:19","-7.861188","112.044900",,"0:04:37",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 08:54:32","-7.861105","112.044860","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","2026/03/13 08:57:03","-7.861105","112.044860","Betet Bawang II, Jalan Betet Bawang, Kediri City 64139, JI, Indonesia","0:02:31",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 09:38:14","-7.861187","112.044905",,"2026/03/13 10:45:26","-7.743085","111.958952","SD Negeri Grogol 2, Jalan Raya Nganjuk - Kediri, Kalirong 64151, JI, Indonesia","1:07:12",23
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 11:05:50","-7.743085","111.958952","SD Negeri Grogol 2, Jalan Raya Nganjuk - Kediri, Kalirong 64151, JI, Indonesia","2026/03/13 13:29:53","-7.409885","111.380323","Pertamina, Solo–Ngawi Toll Road, Ngawi 63253, JI, Indonesia","2:24:02",100
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 13:33:03","-7.409885","111.380323","Pertamina, Solo–Ngawi Toll Road, Ngawi 63253, JI, Indonesia","2026/03/13 19:55:36","-6.943822","109.172148","Indomaret, Jalan Tol Pejagan–Pemalang, Jatirawa 52184, JT, Indonesia","6:22:32",306
"TNJ","864636060642804","B 9992 TEZ","2026/03/13 20:33:03","-6.943850","109.172235","Indomaret, Jalan Tol Pejagan–Pemalang, Jatirawa 52184, JT, Indonesia","2026/03/14 02:24:44","-6.196885","106.979155","Data Center, Jalan Irigasi Harapan Jaya, Tytyan Indah, Bekasi 17133, JR, Indonesia","5:51:40",279
"TNJ","864636060642804","B 9992 TEZ","2026/03/14 02:38:32","-6.196838","106.979372","Data Center, Jalan Irigasi Harapan Jaya, Tytyan Indah, Bekasi 17133, JR, Indonesia","2026/03/14 03:42:50","-6.367423","106.980288","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","1:04:18",25
"TNJ","864636060642804","B 9992 TEZ","2026/03/14 03:46:54","-6.367423","106.980288","Sinar Sakti Metalindo Factory & Offices, Jalan Griya Alam Sentosa 46, Ciketingudik, Bogor 16820, JR, Indonesia","2026/03/14 04:50:50","-6.291708","107.097757",,"1:03:56",24
"TNJ","864636060642804","B 9992 TEZ","2026/03/14 04:50:52","-6.291708","107.097757",,"2026/03/14 04:50:58","-6.291708","107.097757",,"0:00:05",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 09:47:29","-6.291583","107.097807",,"2026/03/15 09:48:47","-6.291583","107.097807",,"0:01:18",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 10:04:24","-6.291957","107.097895",,"2026/03/15 10:10:54","-6.292057","107.097902",,"0:06:29",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 11:01:13","-6.292022","107.097887",,"2026/03/15 11:01:54","-6.292043","107.097857",,"0:00:40",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 11:09:23","-6.292013","107.097865",,"2026/03/15 11:09:51","-6.292027","107.097833",,"0:00:28",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 11:19:53","-6.291833","107.097875",,"2026/03/15 11:24:58","-6.291833","107.097875",,"0:05:05",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 11:52:44","-6.291747","107.097960",,"2026/03/15 12:07:42","-6.291712","107.097712",,"0:14:58",1
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 12:09:34","-6.291712","107.097712",,"2026/03/15 12:12:57","-6.291835","107.097952",,"0:03:23",0
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 13:16:10","-6.291810","107.098060",,"2026/03/15 14:09:31","-6.347532","107.204057","SPBU, Jalan Tol Jakarta–Cikampek KM 39, Pasirtanjung 17825, JR, Indonesia","0:53:21",26
"TNJ","864636060642804","B 9992 TEZ","2026/03/15 14:11:36","-6.347532","107.204057","SPBU, Jalan Tol Jakarta–Cikampek KM 39, Pasirtanjung 17825, JR, Indonesia","2026/03/15 14:12:49","-6.347322","107.204627","SPBU, Jalan Tol Jakarta–Cikampek KM 39, Pasirtanjung 17825, JR, Indonesia","0:01:12",0
